idx,actual,predicted,prob_X1,prob_diff,misclassified,error_type,validation_type,numCrash,log_exp,DOWNTOWN_Y,Presence.of.stop.sign,Presence.of.curve.sign,Presence.of.vehicle.sign,Roadway.segment.count,TradeLandUse,ServiceLandUse,RecreationalLandUse,UnderdevelopedLandUse,Total.sidewalk.length..ft.,TransportationLandUse,crsh_oddyr,crsh_eveny,crash
8732,X0,X1,0.9718886613845825,0.9718886613845825,TRUE,False Positive,spatial,1,4.973101537157152,1,1,0,0,4,0.08458921,0.1474485,0.02685067,0.03537517,1.145007,0,NA,NA,NA
340,X0,X1,0.9718424677848816,0.9718424677848816,TRUE,False Positive,spatial,1,0.3456102312147231,0,0,0,0,3,0.235680789,0.117859384,0,0.070524663,0.5221622523,0.164307177,NA,NA,NA
6486,X0,X1,0.9718395471572876,0.9718395471572876,TRUE,False Positive,spatial,0,2.907473917771949,0,1,0,1,3,0.1067494,0.1584228,0.03361836,0.07238345,0.6458844,0.212984,NA,NA,NA
10836,X1,X0,0.02845802716910839,0.9715419728308916,TRUE,False Negative,spatial,0,0.7915750293671335,0,0,0,0,3,0.03226638,0.3806996,0,0.003494165,0.6434309,0.04321448,NA,NA,NA
9295,X0,X1,0.9714599251747131,0.9714599251747131,TRUE,False Positive,spatial,4,5.227437467640582,0,0,0,1,4,0.1489653,0.1918013,0.006563153,0.08696012,1.10627,0,NA,NA,NA
12352,X0,X1,0.9714056849479675,0.9714056849479675,TRUE,False Positive,spatial,4,4.297321737052994,1,1,0,1,4,0.085972783,0.152912167,0.003814287,0.080216097,1.209981,0,NA,NA,NA
4346,X0,X1,0.9712659120559692,0.9712659120559692,TRUE,False Positive,spatial,6,4.253142829638106,1,0,0,1,5,0.128249246,0.151967286,0.062864603,0.057415667,0.827475905,0.007315622000000001,NA,NA,NA
8033,X0,X1,0.9711777567863464,0.9711777567863464,TRUE,False Positive,spatial,1,0.5934681628521068,0,1,0,1,3,0.2480315,0.1114242,0,0.03531184,0.4230838,0.1232749,NA,NA,NA
12750,X0,X1,0.9711417555809021,0.9711417555809021,TRUE,False Positive,spatial,1,5.081412792647863,1,0,0,1,4,0.070018388,0.176767906,0.013925373,0.114899863,1.04387,0.03531134,NA,NA,NA
898,X0,X1,0.9709416031837463,0.9709416031837463,TRUE,False Positive,spatial,0,2.043968567676821,0,1,1,0,3,0.066453236,0.038219372,0.191681945,0.032276103,0.7701200665,0.13364712,NA,NA,NA
1975,X0,X1,0.9708554148674011,0.9708554148674011,TRUE,False Positive,spatial,0,4.263279277243999,0,0,0,0,3,0.074410939,0.136334742,0.021236343,0.047882271,1.214811128,0,NA,NA,NA
13506,X0,X1,0.970840573310852,0.970840573310852,TRUE,False Positive,spatial,0,-0.2971371299208885,0,0,0,0,3,0.1685563,0.1461319,0,0.2038753,0.2926835,0.02625555,NA,NA,NA
6947,X0,X1,0.9707303643226624,0.9707303643226624,TRUE,False Positive,spatial,1,0.9801613866818104,0,0,0,1,4,0.2936121,0.1470796,0,0.01152177,0.7104023,0.1304186,NA,NA,NA
12863,X0,X1,0.9704880714416504,0.9704880714416504,TRUE,False Positive,spatial,10,4.401060575390229,0,0,0,1,4,0.0940207,0.08868804000000001,0.05130597,0.1348653,1.095839,0.04927895,NA,NA,NA
9640,X0,X1,0.9704577922821045,0.9704577922821045,TRUE,False Positive,spatial,2,4.18730890357402,1,1,0,1,3,0.06896887,0.1391269,0.02500382,0.08382765,0.990044,0,1,1,2
2965,X1,X0,0.029620299115777016,0.970379700884223,TRUE,False Negative,spatial,0,2.042963271893696,0,0,0,1,5,0.156401225,0.401136057,0,0.023375658,1.098894358,0.001335396,NA,NA,NA
497,X0,X1,0.9703272581100464,0.9703272581100464,TRUE,False Positive,spatial,0,0.5469706108809262,0,1,0,0,3,0.40447557,0.154087989,0,0.153481691,0.2786510874,0.001348061,NA,NA,NA
12745,X0,X1,0.970322847366333,0.970322847366333,TRUE,False Positive,spatial,10,4.99654093610267,0,0,0,1,4,0.0940207,0.08868804000000001,0.05130597,0.1348653,0.9362492,0.0545259,3,7,10
8285,X0,X1,0.9702338576316833,0.9702338576316833,TRUE,False Positive,spatial,3,2.6542547591233,0,1,0,0,3,0.101604925,0.120682463,0.142202125,0.05191867,1.071036,0.1611115,1,2,3
4305,X0,X1,0.970151960849762,0.970151960849762,TRUE,False Positive,spatial,0,4.297677577188029,1,1,0,0,4,0.084927308,0.244332156,0.024663631,0.023944116,1.069842737,0.007315622000000001,NA,NA,NA
821,X0,X1,0.9701482653617859,0.9701482653617859,TRUE,False Positive,spatial,2,0.4817652908027197,0,1,0,0,3,0.262390073,0.014688196,0.088184857,0.152622841,0.8350724588,0.018193905,NA,NA,NA
6638,X0,X1,0.9701234698295593,0.9701234698295593,TRUE,False Positive,spatial,4,4.468525859335177,1,0,0,0,4,0.1037818,0.3010238,0.02741985,0.03015703,1.278375,0.007315622000000001,NA,NA,NA
6011,X1,X0,0.030006110668182373,0.9699938893318176,TRUE,False Negative,spatial,0,2.567474951280449,0,1,0,0,4,0.1519775,0.04215181,0.03202325,0.01887317,0.1494659,0,NA,NA,NA
11876,X0,X1,0.9699755907058716,0.9699755907058716,TRUE,False Positive,spatial,0,-0.7140863550591245,0,1,0,0,4,0.1985786,0.09638928,0,0.1143048,0.4097562,0.0339537,NA,NA,NA
9994,X1,X0,0.030030831694602966,0.969969168305397,TRUE,False Negative,spatial,2,2.207306021615915,0,1,0,0,3,0.352969003,0.067580599,0,0.047813224,0.8354469,0,NA,NA,NA
7985,X1,X0,0.03010040707886219,0.9698995929211378,TRUE,False Negative,spatial,0,-0.1093900521979777,0,0,1,0,3,0,0.2478699,0.05182205,0.005745508,0,0,NA,NA,NA
3596,X0,X1,0.9698524475097656,0.9698524475097656,TRUE,False Positive,spatial,0,-0.5314677898453497,0,1,0,0,3,0.157904501,0.104314879,0,0.119612731,0.4050152414,0.034933726,NA,NA,NA
5221,X0,X1,0.969795823097229,0.969795823097229,TRUE,False Positive,spatial,0,1.178850169849809,0,1,1,1,4,0.09810867,0.0403834,0.01148045,0.02799083,1.018635,0.3639770999999999,NA,NA,NA
11131,X1,X0,0.030224954709410667,0.9697750452905893,TRUE,False Negative,spatial,0,0.3286805726806373,0,1,0,1,4,0.005504584,0.1873548,0.001848595,0.0130612,0.2799058,0,NA,NA,NA
2837,X0,X1,0.9697479605674744,0.9697479605674744,TRUE,False Positive,spatial,10,5.469155958689972,1,0,0,0,4,0.090566195,0.268903207,0.011510726,0.075519528,0.8215433571,0.018086694,NA,NA,NA
12074,X1,X0,0.03029351495206356,0.9697064850479364,TRUE,False Negative,spatial,0,1.310856305073823,0,1,0,0,4,0.150440711,0.038628354,0,0.029974129,0.1224528,9.41816e-4,NA,NA,NA
3409,X0,X1,0.969647228717804,0.969647228717804,TRUE,False Positive,spatial,0,0.279711677193861,0,0,0,0,3,0.380720653,0.022730827,0.003634244,0.096660149,0.2970793719,0.020471216,0,0,0
2937,X1,X0,0.03046608902513981,0.9695339109748602,TRUE,False Negative,spatial,0,0.196216010646785,0,0,0,0,4,0,0.205037687,0,0.005678073,0.1490999441,0,0,0,0
3339,X0,X1,0.969255268573761,0.969255268573761,TRUE,False Positive,spatial,6,5.144453805473558,1,0,0,0,4,0.147986506,0.148928175,0.010160309,0.069668353,0.8495365407,3.08876e-4,NA,NA,NA
13514,X1,X0,0.030766919255256653,0.9692330807447433,TRUE,False Negative,spatial,0,3.810667238030496,0,1,0,1,4,0.01738867,0.6613759,0.003048078,0.01492386,1.049414,0,NA,NA,NA
9537,X1,X0,0.030784616246819496,0.9692153837531805,TRUE,False Negative,spatial,0,0.7610625053292636,0,0,0,0,3,0.01327267,0.3249828,0.003098378,0.007460869,0.3097726,0,NA,NA,NA
9361,X0,X1,0.9691986441612244,0.9691986441612244,TRUE,False Positive,spatial,0,-0.2709316068037693,0,0,0,0,3,0.1685563,0.1461319,0,0.2038753,0.3743437,0.02592606,NA,NA,NA
3432,X0,X1,0.9691956043243408,0.9691956043243408,TRUE,False Positive,spatial,6,3.932134716694664,0,0,0,0,4,0.13738627,0.240172698,0.025184538,0.12007866,1.242835362,0.003324819,NA,NA,NA
4045,X0,X1,0.9690808653831482,0.9690808653831482,TRUE,False Positive,spatial,0,0.4527674280705608,0,0,0,0,4,0.079744071,0.046815984,0,0.054706853,1.182210657,0.244559405,NA,NA,NA
4319,X0,X1,0.9690564274787903,0.9690564274787903,TRUE,False Positive,spatial,0,0.4468844003288862,0,0,0,0,4,0.078190694,0.093952006,0.052473715,0.581104756,0,0,NA,NA,NA
6905,X0,X1,0.9689677953720093,0.9689677953720093,TRUE,False Positive,spatial,7,1.868808115684761,0,0,0,0,4,0.2687101,0.1917455,0,0.01063456,1.127767,0.2501663,NA,NA,NA
6978,X0,X1,0.9688575267791748,0.9688575267791748,TRUE,False Positive,spatial,0,-0.5343116329026202,0,0,0,0,4,0.2615069,0.09604927999999999,0,0.07824956,0,0.04491942,NA,NA,NA
11897,X0,X1,0.9688529372215271,0.9688529372215271,TRUE,False Positive,spatial,0,0.1860233057822945,0,0,0,0,3,0.361011,0.07689551,0,0.1730072,0.6069683,0.002428623,NA,NA,NA
6795,X0,X1,0.9688140153884888,0.9688140153884888,TRUE,False Positive,spatial,1,0.6055543811978853,0,1,0,1,4,0.2480315,0.1114242,0,0.03531184,0.4426042,0.1221324,NA,NA,NA
4758,X0,X1,0.9688082337379456,0.9688082337379456,TRUE,False Positive,spatial,0,0.2129835963134118,0,0,0,0,4,0.147793888,0.142928376,0,0.30738228,0,0,NA,NA,NA
3811,X0,X1,0.9688007235527039,0.9688007235527039,TRUE,False Positive,spatial,1,2.158950546119152,0,0,0,0,3,0.072517265,0.103148479,0.224395715,0.019660913,0.7561534365,0.323571639,NA,NA,NA
5075,X0,X1,0.968799352645874,0.968799352645874,TRUE,False Positive,spatial,3,4.699362730893979,1,0,0,0,4,0.1480327,0.1441252,0.007477429,0.08545575,1.14471,0,NA,NA,NA
3229,X0,X1,0.9687231779098511,0.9687231779098511,TRUE,False Positive,spatial,4,1.744197762042471,0,0,0,1,4,0.166956473,0.089951028,0.16116729900000001,0.004486067,1.103474565,0.257769204,NA,NA,NA
4304,X0,X1,0.9686968922615051,0.9686968922615051,TRUE,False Positive,spatial,9,4.175966195863637,1,1,0,0,3,0.111573026,0.116119261,0.043663364,0.108947672,0.8621430864,0,NA,NA,NA
3230,X0,X1,0.9684236645698547,0.9684236645698547,TRUE,False Positive,spatial,9,1.77652781630161,0,1,0,0,4,0.169679138,0.133355914,0.08869659,0.015088143,0.6845753298,0.249137902,1,8,9
1639,X0,X1,0.968329131603241,0.968329131603241,TRUE,False Positive,spatial,0,-0.05865467583482283,0,0,1,0,3,0.153968816,0.125725773,0,0.154617518,0,0.28212209,NA,NA,NA
4046,X0,X1,0.968296229839325,0.968296229839325,TRUE,False Positive,spatial,0,0.2578166116394762,0,0,0,0,4,0.061950716,0.036083893,0,0.054534057,1.188835658,0.333194595,NA,NA,NA
13513,X1,X0,0.0317482054233551,0.9682517945766449,TRUE,False Negative,spatial,0,3.554469915522296,0,0,0,0,4,0.01005491,0.7071756,8.0346e-4,0.08128502,0.99325,0.01336715,NA,NA,NA
10630,X1,X0,0.03210027515888214,0.9678997248411179,TRUE,False Negative,spatial,7,2.072839075211985,0,0,0,0,4,0.459116,0.124319,0.05138838,0.05802383,0.6910278,0.008222268999999999,NA,NA,NA
1054,X0,X1,0.9678787589073181,0.9678787589073181,TRUE,False Positive,spatial,1,0.7608166076688248,0,1,0,0,3,0.103121054,0.170967482,0,0.038776677,0.695690917,0.247472514,NA,NA,NA
5659,X1,X0,0.0321287140250206,0.9678712859749794,TRUE,False Negative,spatial,0,1.151002306702581,0,1,0,1,4,0.01442156,0.05381147,0.001415581,0.00342951,0,0,NA,NA,NA
2860,X0,X1,0.9678428769111633,0.9678428769111633,TRUE,False Positive,spatial,1,4.212121674453856,0,0,0,0,3,0.091514839,0.138859872,0.020535454,0.038517961,1.214603029,0,NA,NA,NA
2165,X0,X1,0.967581570148468,0.967581570148468,TRUE,False Positive,spatial,0,3.316824661186127,0,0,0,0,4,0.05224375,0.177115814,0.229099438,0.069138163,1.139109706,0.025432873,NA,NA,NA
375,X0,X1,0.9670301079750061,0.9670301079750061,TRUE,False Positive,spatial,2,5.126248488488756,0,0,0,1,3,0.164617353,0.184502423,0.002750691,0.061539227,0.8230018985,0,NA,NA,NA
9027,X0,X1,0.9669355750083923,0.9669355750083923,TRUE,False Positive,spatial,0,-0.1813512957005054,0,0,0,0,3,0.196867856,0.124267118,0,0.309580696,0.2924073,0.09235421,NA,NA,NA
9343,X0,X1,0.9668892025947571,0.9668892025947571,TRUE,False Positive,spatial,0,1.158181954236591,0,1,0,0,4,0.233051,0.1440916,1.61321e-4,0.05526779,0.5944649,0.2140036,NA,NA,NA
3886,X1,X0,0.0331774540245533,0.9668225459754467,TRUE,False Negative,spatial,0,-0.07343202524215116,0,0,0,0,3,0,0.173560882,0.064178371,0.015727351,0,0,NA,NA,NA
1609,X1,X0,0.033235158771276474,0.9667648412287235,TRUE,False Negative,spatial,1,1.071762619080271,0,1,0,0,3,0.032350872,0.347493331,0,0.008647515,0.5210049391,0.012420021,NA,NA,NA
12235,X0,X1,0.9666762948036194,0.9666762948036194,TRUE,False Positive,spatial,0,3.427236785693476,0,0,0,0,3,0.07875479,0.1098842,0.1202706,0.1158508,0.6946784,0.06169241,NA,NA,NA
11061,X0,X1,0.9666752815246582,0.9666752815246582,TRUE,False Positive,spatial,2,1.296475276247149,0,1,0,0,4,0.186119,0.1426183,0.09692176,0.02588444,0.2959729,0.2077589,NA,NA,NA
12353,X0,X1,0.9665933847427368,0.9665933847427368,TRUE,False Positive,spatial,0,4.813073351362894,1,0,0,1,4,0.09165026,0.1638386,0.00874235,0.04964108,1.024521,0,NA,NA,NA
5538,X0,X1,0.9665332436561584,0.9665332436561584,TRUE,False Positive,spatial,2,1.265748838721623,0,0,0,0,4,0.174271106,0.125206103,0.160757234,0.068072645,0,0.1979028,NA,NA,NA
7548,X0,X1,0.966467559337616,0.966467559337616,TRUE,False Positive,spatial,0,0.6514522538047699,0,0,0,0,3,0.1539025,0.08737979,0.01148045,0.1058922,0.8915519,0.1891742,NA,NA,NA
11861,X1,X0,0.033667318522930145,0.9663326814770699,TRUE,False Negative,spatial,0,0.4727892536769922,0,1,1,0,3,0.005247442,0.2013631,0.1436585,0.01379901,0.2653541,0,NA,NA,NA
1276,X0,X1,0.9662441611289978,0.9662441611289978,TRUE,False Positive,spatial,5,4.189961370051686,1,0,0,0,3,0.11084063,0.318708166,0.011338736,0.027759798,1.216076045,0,NA,NA,NA
11323,X0,X1,0.9662379026412964,0.9662379026412964,TRUE,False Positive,spatial,1,1.264326442727891,0,1,0,0,4,0.2827903,0.1552251,0.00439741,0.02573057,0.5925241,0.1570021,NA,NA,NA
10710,X0,X1,0.9661530256271362,0.9661530256271362,TRUE,False Positive,spatial,5,3.307049946277763,0,0,0,1,4,0.1409027,0.1347836,0.03358216,0.04947157,1.175532,0.08410028,NA,NA,NA
5088,X0,X1,0.9660070538520813,0.9660070538520813,TRUE,False Positive,spatial,1,4.784250875306765,1,0,0,0,4,0.0848511,0.1483409,0.01034158,0.03026343,1.136763,0,NA,NA,NA
12359,X0,X1,0.9660070538520813,0.9660070538520813,TRUE,False Positive,spatial,3,4.981612773678914,1,0,0,0,4,0.09201695,0.1647248,0.01502276,0.03533443,1.123511,0,NA,NA,NA
9028,X0,X1,0.9659153819084167,0.9659153819084167,TRUE,False Positive,spatial,0,-0.07582010017814475,0,0,0,0,3,0.08175925,0.05081971,0,0.454123,0,0.093322,NA,NA,NA
9997,X0,X1,0.9658516645431519,0.9658516645431519,TRUE,False Positive,spatial,1,0.5810619826002222,0,0,0,0,3,0.235680789,0.117859384,0,0.070524663,0.6753515,0.1751069,NA,NA,NA
4757,X0,X1,0.9657698273658752,0.9657698273658752,TRUE,False Positive,spatial,0,0.200563780428108,0,0,0,0,3,0.14281604,0.111032453,0,0.322054672,0,0,0,0,0
8178,X0,X1,0.9656643271446228,0.9656643271446228,TRUE,False Positive,spatial,1,0.8790647520060388,0,1,0,0,5,0.2330459,0.1281565,0.08377041,0.06441347,0.0432037,0.2428081,NA,NA,NA
9445,X0,X1,0.9653790593147278,0.9653790593147278,TRUE,False Positive,spatial,0,4.27753335507396,1,1,0,1,4,0.06482973,0.1073645,0.04604806,0.06974067,1.142081,0,0,0,0
7870,X0,X1,0.9653513431549072,0.9653513431549072,TRUE,False Positive,spatial,5,5.041746143663356,1,1,0,0,3,0.063739293,0.201481912,0.013962389,0.1254083,1.142272,0.01111851,NA,NA,NA
6482,X0,X1,0.9653172492980957,0.9653172492980957,TRUE,False Positive,spatial,0,4.327187814039623,1,1,0,0,4,0.084927308,0.244332156,0.024663631,0.023944116,1.01266,0.007315622000000001,NA,NA,NA
10620,X0,X1,0.9652696251869202,0.9652696251869202,TRUE,False Positive,spatial,10,3.770077556460616,0,0,0,0,4,0.104642,0.2140968,0.003399004,0.1323967,1.093426,0,NA,NA,NA
1242,X0,X1,0.9652001857757568,0.9652001857757568,TRUE,False Positive,spatial,0,0.3719639836869329,0,0,0,0,3,0.104625138,0.112592249,0,0.367583353,0.5936706959,0.024368469,NA,NA,NA
10517,X0,X1,0.9651907682418823,0.9651907682418823,TRUE,False Positive,spatial,1,0.6541588147183176,0,0,0,0,4,0.235680789,0.117859384,0,0.070524663,0.7393884,0.1975569,NA,NA,NA
10576,X0,X1,0.96515953540802,0.96515953540802,TRUE,False Positive,spatial,2,5.760747294210064,0,0,0,1,4,0.02071187,0.1921849,0.04666414,0.06670112,1.171161,0,NA,NA,NA
10082,X0,X1,0.9651572108268738,0.9651572108268738,TRUE,False Positive,spatial,8,1.538930413352687,0,0,0,0,4,0.3488238,0.1235886,0.01165014,0.05389504,0.9624632,0.1813472,NA,NA,NA
12635,X0,X1,0.9651132225990295,0.9651132225990295,TRUE,False Positive,spatial,4,3.904742633835898,0,0,0,1,4,0.1081138,0.1892869,0.005884464,0.1253649,1.140832,7.13047e-4,NA,NA,NA
5128,X1,X0,0.03495701402425766,0.9650429859757423,TRUE,False Negative,spatial,1,2.576183242531847,0,1,0,1,4,0,0.7779241,0,0.1333403,0.4411872,9.2e-5,NA,NA,NA
11328,X0,X1,0.965029776096344,0.965029776096344,TRUE,False Positive,spatial,0,0.02030918729537889,0,0,1,0,3,0.1827736,0.1287092,0,0.09364836,0,0.2677877,NA,NA,NA
5494,X0,X1,0.9650213122367859,0.9650213122367859,TRUE,False Positive,spatial,0,-0.1431440354685903,0,1,0,0,3,0.2699923,0.03577015,0,0.1076339,0.6620083,0.01426532,NA,NA,NA
10614,X0,X1,0.9649252891540527,0.9649252891540527,TRUE,False Positive,spatial,0,4.740180610691672,0,0,0,1,4,0.06496613,0.1178972,0.03497419,0.07096645,1.140732,0,NA,NA,NA
6087,X0,X1,0.9648741483688354,0.9648741483688354,TRUE,False Positive,spatial,3,5.704803801701913,1,0,0,1,4,0.06350327,0.3384598,0.01522964,0.04692014,1.122915,0.005326334,NA,NA,NA
796,X0,X1,0.9647165536880493,0.9647165536880493,TRUE,False Positive,spatial,0,0.1919268590478629,0,0,0,0,3,0.190105807,0.004030138,0,0.265807208,0,0.025051588,NA,NA,NA
86,X0,X1,0.9646795988082886,0.9646795988082886,TRUE,False Positive,spatial,2,3.988674411345291,0,1,0,1,4,0.102549383,0.150315541,0.078883455,0.074022642,1.193371747,0.030170051,NA,NA,NA
8655,X0,X1,0.9646655321121216,0.9646655321121216,TRUE,False Positive,spatial,3,5.021789193638763,0,0,0,0,4,0.1535662,0.1801675,0.008613523,0.0624067,0.8551829,0,NA,NA,NA
2170,X1,X0,0.03534974530339241,0.9646502546966076,TRUE,False Negative,spatial,0,0.0706038988842368,0,0,1,1,3,0,0.07361949799999999,0,0.019824959,0.1492178824,0,NA,NA,NA
8513,X0,X1,0.9645811319351196,0.9645811319351196,TRUE,False Positive,spatial,0,-0.01921386783384145,0,0,0,0,4,0.09446167,0.1079283,0.02552814,0.1809533,0.6409499,0.191467,NA,NA,NA
5645,X0,X1,0.9644834995269775,0.9644834995269775,TRUE,False Positive,spatial,0,-0.2910220013419159,0,1,0,0,3,0.1314223,0.09405703000000001,0,0.1259915,0.5614191,0.02131318,NA,NA,NA
5220,X0,X1,0.9644268751144409,0.9644268751144409,TRUE,False Positive,spatial,0,0.6897489604505761,0,0,0,0,4,0.1213253,0.06712716,0.01148045,0.03515267,1.188836,0.3049111,NA,NA,NA
9796,X0,X1,0.964309811592102,0.964309811592102,TRUE,False Positive,spatial,2,1.381351505266582,0,0,0,0,4,0.2868159,0.216956,0,0.02655787,0.8446047,0.2204134,NA,NA,NA
11174,X0,X1,0.9641990661621094,0.9641990661621094,TRUE,False Positive,spatial,0,0.4646518306652645,0,1,0,0,4,0.3892546,0.1104926,0,0.1224887,0.3846413,0.02644859,NA,NA,NA
864,X1,X0,0.035853445529937744,0.9641465544700623,TRUE,False Negative,spatial,0,2.824113157294379,0,0,0,0,3,0.010061435,0.527716352,0.002180993,0.167048504,0.7463296668,0.029755366,NA,NA,NA
8516,X0,X1,0.9639859795570374,0.9639859795570374,TRUE,False Positive,spatial,0,-0.8617806125634859,0,1,0,0,4,0.200357,0.08389167,0,0.1296582,0.5433991,0.02643713,NA,NA,NA
3916,X0,X1,0.9638795256614685,0.9638795256614685,TRUE,False Positive,spatial,0,0.4578759208049642,0,0,0,0,3,0.078190694,0.093952006,0.052473715,0.581104756,0,0,NA,NA,NA
4681,X0,X1,0.9638270735740662,0.9638270735740662,TRUE,False Positive,spatial,2,1.256064670019287,0,0,0,0,3,0.174271106,0.125206103,0.160757234,0.068072645,0,0.20487546,NA,NA,NA
4682,X0,X1,0.9638270735740662,0.9638270735740662,TRUE,False Positive,spatial,2,1.258148294219196,0,0,0,0,3,0.174271106,0.125206103,0.160757234,0.068072645,0,0.207780507,NA,NA,NA
5539,X0,X1,0.9638270735740662,0.9638270735740662,TRUE,False Positive,spatial,2,1.255857710695373,0,0,0,0,3,0.174271106,0.125206103,0.160757234,0.068072645,0,0.1995366,NA,NA,NA
11085,X0,X1,0.9638047814369202,0.9638047814369202,TRUE,False Positive,spatial,11,4.842895869112271,1,0,0,1,4,0.05599742,0.2678031,0.04102732,0.05247356,1.137673,0,NA,NA,NA
8512,X0,X1,0.9637866020202637,0.9637866020202637,TRUE,False Positive,spatial,0,0.09019119830378937,0,0,1,0,4,0.07677368,0.07139679,0.002241897,0.1482629,0.9675777,0.2182099,NA,NA,NA
7868,X0,X1,0.9637385606765747,0.9637385606765747,TRUE,False Positive,spatial,3,5.040889392370931,1,0,0,0,4,0.05028562,0.1991492,0.006378041,0.1319365,1.164469,0.005326334,NA,NA,NA
3926,X0,X1,0.9636211395263672,0.9636211395263672,TRUE,False Positive,spatial,0,2.146678190779711,0,1,0,0,3,0.066453236,0.038219372,0.191681945,0.032276103,0.8312923702,0.137851425,NA,NA,NA
13516,X1,X0,0.03639891371130943,0.9636010862886906,TRUE,False Negative,spatial,0,3.376925041956611,0,1,0,0,4,0.03958272,0.5799178,0.003048078,0.01526182,1.104372,7.621619999999999e-4,NA,NA,NA
6776,X0,X1,0.9635706543922424,0.9635706543922424,TRUE,False Positive,spatial,3,4.894325778175208,1,1,0,0,4,0.1009944,0.1569951,0.05600839,0.037835,0.5646023,0.007315622000000001,NA,NA,NA
6777,X0,X1,0.9635706543922424,0.9635706543922424,TRUE,False Positive,spatial,3,4.921103188680156,1,1,0,0,4,0.1009944,0.1569951,0.05600839,0.037835,0.5478036,0.007315622000000001,NA,NA,NA
6778,X0,X1,0.9635706543922424,0.9635706543922424,TRUE,False Positive,spatial,3,4.910343101264016,1,1,0,0,4,0.1009944,0.1569951,0.05600839,0.037835,0.5765197,0.007315622000000001,NA,NA,NA
3340,X0,X1,0.9634838700294495,0.9634838700294495,TRUE,False Positive,spatial,2,4.940925845736661,0,0,0,0,4,0.164617353,0.184502423,0.002750691,0.061539227,0.9784399705,0,NA,NA,NA
10895,X0,X1,0.9633982181549072,0.9633982181549072,TRUE,False Positive,spatial,0,4.413669185565247,0,1,0,0,4,0.0326274,0.1999241,0.03840075,0.07190968,1.087272,0,NA,NA,NA
1879,X1,X0,0.03676845505833626,0.9632315449416637,TRUE,False Negative,spatial,0,1.271072550480177,0,1,0,0,4,0.150440711,0.038628354,0,0.029974129,0.01782841841,9.41816e-4,NA,NA,NA
8691,X1,X0,0.03732717037200928,0.9626728296279907,TRUE,False Negative,spatial,3,1.686889506631563,0,1,0,0,3,0.033228936,0.023212004,9.24825e-4,0.015805222,1.719893,0,NA,NA,NA
7638,X0,X1,0.9623180031776428,0.9623180031776428,TRUE,False Positive,spatial,2,3.065113165154638,0,1,0,1,4,0.038337105,0.173947325,0.272202205,0.117214667,1.224778,0.03130664,NA,NA,NA
13241,X0,X1,0.9620558023452759,0.9620558023452759,TRUE,False Positive,spatial,1,4.935763920285728,0,1,0,0,4,0.05592675,0.2281916,0.02451145,0.0433823,1.191567,7.66833e-4,NA,NA,NA
2015,X0,X1,0.9620110988616943,0.9620110988616943,TRUE,False Positive,spatial,0,0.2446817391787692,0,0,0,0,3,0.36457648,0.07598529799999999,0,0.148343657,0.5478819392,0,NA,NA,NA
9296,X0,X1,0.9618182182312012,0.9618182182312012,TRUE,False Positive,spatial,2,4.097461002372721,0,0,0,1,4,0.1380414,0.209518,0.03175971,0.09194874,1.34872,0,NA,NA,NA
10900,X0,X1,0.9618182182312012,0.9618182182312012,TRUE,False Positive,spatial,2,4.054110611905516,0,0,0,1,4,0.1380414,0.209518,0.03175971,0.09194874,1.388349,0,NA,NA,NA
4449,X1,X0,0.038482870906591415,0.9615171290934086,TRUE,False Negative,spatial,0,2.310864847298975,0,1,0,1,3,0.034358899,0.053650151,0.041259405,0.005501222,1.663849012,0,NA,NA,NA
10607,X0,X1,0.9613543748855591,0.9613543748855591,TRUE,False Positive,spatial,0,3.446067768148604,0,1,0,0,4,0.0262528,0.315043,0.02167088,0.09335212,1.109638,0.003996962,NA,NA,NA
7086,X1,X0,0.03864587843418121,0.9613541215658188,TRUE,False Negative,spatial,0,0.9845522890971284,0,1,0,1,4,0.00619407,0.07429937,0.01632513,0.01861684,0.1321474,0,NA,NA,NA
6084,X0,X1,0.9613443613052368,0.9613443613052368,TRUE,False Positive,spatial,6,5.752142100887357,1,0,0,0,4,0.05284118,0.314283,0.01226364,0.04651114,1.130147,0.005326334,NA,NA,NA
12349,X0,X1,0.9612433314323425,0.9612433314323425,TRUE,False Positive,spatial,6,4.432698254085598,1,1,0,0,4,0.128249246,0.151967286,0.062864603,0.057415667,0.7289512,0.007315622000000001,NA,NA,NA
5483,X0,X1,0.9611221551895142,0.9611221551895142,TRUE,False Positive,spatial,0,0.540033868197741,0,1,0,0,3,0.07239431,0.06662739000000001,0.02082983,0.2886893,0.1231209,0.2646941,0,0,0
1977,X0,X1,0.9609636068344116,0.9609636068344116,TRUE,False Positive,spatial,9,5.357996103578655,0,1,0,0,4,0.09127477,0.094367639,0.010863784,0.038866719,1.134787938,0,NA,NA,NA
12776,X0,X1,0.9609636068344116,0.9609636068344116,TRUE,False Positive,spatial,9,5.275846317645595,0,1,0,0,4,0.09127477,0.094367639,0.010863784,0.038866719,1.159123,0,NA,NA,NA
5586,X1,X0,0.03909778594970703,0.960902214050293,TRUE,False Negative,spatial,0,-0.02829624635359286,0,0,0,0,3,0,0.17835,0.09484338,0.01761977,0,0,NA,NA,NA
6477,X0,X1,0.9608616828918457,0.9608616828918457,TRUE,False Positive,spatial,1,2.122264336760658,0,0,0,0,4,0.072517265,0.103148479,0.224395715,0.019660913,0.8504321,0.3262028,NA,NA,NA
